match_id,ID,first name,last name,team_name,minute_label,going_off,coming_on
M-2022-44,P-49008,Alejandro,Balde,Spain,68',1,0
M-2022-44,P-88433,not applicable,Gavi,Spain,68',1,0
M-2022-44,P-01416,Jordi,Alba,Spain,68',0,1
M-2022-44,P-33854,Ansu,Fati,Spain,68',0,1
M-2022-45,P-01945,André,Ayew,Ghana,46',1,0
M-2022-45,P-31765,Jordan,Ayew,Ghana,46',1,0
M-2022-45,P-72363,Osman,Bukari,Ghana,46',0,1
M-2022-45,P-33325,Kamaldeen,Sulemana,Ghana,46',0,1
M-2022-45,P-21820,Salis,Abdul Samed,Ghana,72',1,0
M-2022-45,P-53967,Iñaki,Williams,Ghana,72',1,0
M-2022-45,P-92252,Daniel-Kofi,Kyereh,Ghana,72',0,1
M-2022-45,P-14179,Antoine,Semenyo,Ghana,72',0,1
M-2022-45,P-23821,Mohammed,Kudus,Ghana,90'+8',1,0
M-2022-45,P-62854,Abdul Fatawu,Issahaku,Ghana,90'+8',0,1
M-2022-45,P-58791,Rodrigo,Bentancur,Uruguay,34',1,0
M-2022-45,P-46785,Matías,Vecino,Uruguay,34',0,1
M-2022-45,P-95062,Facundo,Pellistri,Uruguay,66',1,0
M-2022-45,P-30486,Luis,Suárez,Uruguay,66',1,0
M-2022-45,P-59138,Edinson,Cavani,Uruguay,66',0,1
M-2022-45,P-86878,Nicolás,de la Cruz,Uruguay,66',0,1
M-2022-45,P-62594,Giorgian,De Arrascaeta,Uruguay,80',1,0
M-2022-45,P-18885,Darwin,Núñez,Uruguay,80',1,0
M-2022-45,P-24667,Agustín,Canobbio,Uruguay,80',0,1
M-2022-45,P-70671,Maxi,Gómez,Uruguay,80',0,1
M-2022-46,P-22983,Rúben,Neves,Portugal,65',1,0
M-2022-46,P-57759,Matheus,Nunes,Portugal,65',1,0
M-2022-46,P-70442,Cristiano,Ronaldo,Portugal,65',1,0
M-2022-46,P-27349,Rafael,Leão,Portugal,65',0,1
M-2022-46,P-46583,João,Palhinha,Portugal,65',0,1
M-2022-46,P-33280,André,Silva,Portugal,65',0,1
M-2022-46,P-31133,João,Mário,Portugal,81',1,0
M-2022-46,P-89266,not applicable,Vitinha,Portugal,81',1,0
M-2022-46,P-44689,William,Carvalho,Portugal,81',0,1
M-2022-46,P-34205,Bernardo,Silva,Portugal,81',0,1
M-2022-46,P-93920,Jae-sung,Lee,South Korea,65',1,0
M-2022-46,P-58692,Hee-chan,Hwang,South Korea,65',0,1
M-2022-46,P-87514,Lee,Kang-in,South Korea,81',1,0
M-2022-46,P-07259,Young-gwon,Kim,South Korea,81',1,0
M-2022-46,P-61172,Son,Jun-ho,South Korea,81',0,1
M-2022-46,P-92710,Hwang,Ui-jo,South Korea,81',0,1
M-2022-46,P-87169,Cho,Gue-sung,South Korea,90'+3',1,0
M-2022-46,P-05917,Cho,Yu-min,South Korea,90'+3',0,1
M-2022-47,P-74941,not applicable,Fred,Brazil,54',1,0
M-2022-47,P-06446,not applicable,Rodrygo,Brazil,54',1,0
M-2022-47,P-26953,Alex,Telles,Brazil,54',1,0
M-2022-47,P-74688,Bruno,Guimarães,Brazil,54',0,1
M-2022-47,P-76060,not applicable,Marquinhos,Brazil,54',0,1
M-2022-47,P-42740,Éverton,Ribeiro,Brazil,54',0,1
M-2022-47,P-92004,Gabriel,Jesus,Brazil,64',1,0
M-2022-47,P-15197,not applicable,Pedro,Brazil,64',0,1
M-2022-47,P-37860,not applicable,Antony,Brazil,79',1,0
M-2022-47,P-83169,not applicable,Raphinha,Brazil,79',0,1
M-2022-47,P-39394,Bryan,Mbeumo,Cameroon,64',1,0
M-2022-47,P-20259,Karl,Toko Ekambi,Cameroon,64',0,1
M-2022-47,P-29115,Pierre,Kunde,Cameroon,68',1,0
M-2022-47,P-62618,Olivier,Ntcham,Cameroon,68',0,1
M-2022-47,P-27913,Moumi,Ngamaleu,Cameroon,86',1,0
M-2022-47,P-32773,Jerome,Ngom Mbekeli,Cameroon,86',0,1
M-2022-48,P-30283,Miloš,Veljkovic,Serbia,55',1,0
M-2022-48,P-63293,Dušan,Vlahovic,Serbia,55',1,0
M-2022-48,P-24610,Nemanja,Gudelj,Serbia,55',0,1
M-2022-48,P-62033,Luka,Jovic,Serbia,55',0,1
M-2022-48,P-27744,Sergej,Milinkovic-Savic,Serbia,68',1,0
M-2022-48,P-89598,Nemanja,Maksimovic,Serbia,68',0,1
M-2022-48,P-33390,Dušan,Tadic,Serbia,78',1,0
M-2022-48,P-58363,Andrija,Živkovic,Serbia,78',1,0
M-2022-48,P-79900,Nemanja,Radonjic,Serbia,78',0,1
M-2022-48,P-79754,Filip,Ðuricic,Serbia,78',0,1
M-2022-48,P-39460,Xherdan,Shaqiri,Switzerland,69',1,0
M-2022-48,P-11878,Djibril,Sow,Switzerland,69',1,0
M-2022-48,P-29932,Edimilson,Fernandes,Switzerland,69',0,1
M-2022-48,P-83560,Denis,Zakaria,Switzerland,69',0,1
M-2022-48,P-85823,Ruben,Vargas,Switzerland,83',1,0
M-2022-48,P-71875,Christian,Fassnacht,Switzerland,83',0,1
M-2022-48,P-19075,Breel,Embolo,Switzerland,90'+6',1,0
M-2022-48,P-85577,Noah,Okafor,Switzerland,90'+6',0,1
M-2022-49,P-42078,Davy,Klaassen,Netherlands,46',1,0
M-2022-49,P-55965,Marten,de Roon,Netherlands,46',1,0
M-2022-49,P-44799,Steven,Bergwijn,Netherlands,46',0,1
M-2022-49,P-35705,Teun,Koopmeiners,Netherlands,46',0,1
M-2022-49,P-27540,Memphis,Depay,Netherlands,83',1,0
M-2022-49,P-34458,Xavi,Simons,Netherlands,83',0,1
M-2022-49,P-64438,Nathan,Aké,Netherlands,90'+3',1,0
M-2022-49,P-28911,Cody,Gakpo,Netherlands,90'+3',1,0
M-2022-49,P-95036,Wout,Weghorst,Netherlands,90'+3',0,1
M-2022-49,P-73572,Matthijs,de Ligt,Netherlands,90'+3',0,1
M-2022-49,P-34132,Jesús,Ferreira,United States,46',1,0
M-2022-49,P-85878,Giovanni,Reyna,United States,46',0,1
M-2022-49,P-68952,Weston,McKennie,United States,67',1,0
M-2022-49,P-30252,Timothy,Weah,United States,67',1,0
M-2022-49,P-03484,Brenden,Aaronson,United States,67',0,1
M-2022-49,P-68131,Haji,Wright,United States,67',0,1
M-2022-49,P-89452,Sergiño,Dest,United States,75',1,0
M-2022-49,P-95273,DeAndre,Yedlin,United States,75',0,1
M-2022-49,P-70867,Antonee,Robinson,United States,90'+2',1,0
M-2022-49,P-77402,Jordan,Morris,United States,90'+2',0,1
M-2022-50,P-10231,Papu,Gómez,Argentina,50',1,0
M-2022-50,P-23070,Lisandro,Martínez,Argentina,50',0,1
M-2022-50,P-73712,Marcos,Acuña,Argentina,71',1,0
M-2022-50,P-19776,Julián,Álvarez,Argentina,71',1,0
M-2022-50,P-81505,Lautaro,Martínez,Argentina,71',0,1
M-2022-50,P-35173,Nicolás,Tagliafico,Argentina,71',0,1
M-2022-50,P-71343,Alexis,Mac Allister,Argentina,80',1,0
M-2022-50,P-84430,Nahuel,Molina,Argentina,80',1,0
M-2022-50,P-91431,Gonzalo,Montiel,Argentina,80',0,1
M-2022-50,P-40147,Exequiel,Palacios,Argentina,80',0,1
M-2022-50,P-27035,Keanu,Baccus,Australia,58',1,0
M-2022-50,P-51406,Riley,McGree,Australia,58',1,0
M-2022-50,P-82010,Craig,Goodwin,Australia,58',0,1
M-2022-50,P-82945,Ajdin,Hrustic,Australia,58',0,1
M-2022-50,P-59727,Miloš,Degenek,Australia,71',1,0
M-2022-50,P-91029,Mitchell,Duke,Australia,71',1,0
M-2022-50,P-35837,Mathew,Leckie,Australia,71',1,0
M-2022-50,P-24134,Fran,Karacic,Australia,71',0,1
M-2022-50,P-05864,Garang,Kuol,Australia,71',0,1
M-2022-50,P-20087,Jamie,Maclaren,Australia,71',0,1
M-2022-51,P-54517,Aurélien,Tchouaméni,France,66',1,0
M-2022-51,P-23304,Youssouf,Fofana,France,66',0,1
M-2022-51,P-97778,Ousmane,Dembélé,France,76',1,0
M-2022-51,P-89750,Olivier,Giroud,France,76',1,0
M-2022-51,P-06614,Kingsley,Coman,France,76',0,1
M-2022-51,P-13613,Marcus,Thuram,France,76',0,1
M-2022-51,P-78484,Jules,Koundé,France,90'+2',1,0
M-2022-51,P-91324,Axel,Disasi,France,90'+2',0,1
M-2022-51,P-65512,Sebastian,Szymanski,Poland,64',1,0
M-2022-51,P-12381,Arkadiusz,Milik,Poland,64',0,1
M-2022-51,P-83610,Jakub,Kaminski,Poland,71',1,0
M-2022-51,P-45449,Grzegorz,Krychowiak,Poland,71',1,0
M-2022-51,P-14593,Krystian,Bielik,Poland,71',0,1
M-2022-51,P-40498,Nicola,Zalewski,Poland,71',0,1
M-2022-51,P-23437,Przemyslaw,Frankowski,Poland,87',1,0
M-2022-51,P-44780,Jakub,Kiwior,Poland,87',1,0
M-2022-51,P-10172,Jan,Bednarek,Poland,87',0,1
M-2022-51,P-64261,Kamil,Grosicki,Poland,87',0,1
M-2022-52,P-10501,Phil,Foden,England,65',1,0
M-2022-52,P-76842,Bukayo,Saka,England,65',1,0
M-2022-52,P-21153,Jack,Grealish,England,65',0,1
M-2022-52,P-59837,Marcus,Rashford,England,65',0,1
M-2022-52,P-15674,Jude,Bellingham,England,76',1,0
M-2022-52,P-92628,John,Stones,England,76',1,0
M-2022-52,P-31219,Eric,Dier,England,76',0,1
M-2022-52,P-90012,Mason,Mount,England,76',0,1
M-2022-52,P-08169,Jordan,Henderson,England,82',1,0
M-2022-52,P-43567,Kalvin,Phillips,England,82',0,1
M-2022-52,P-61416,Pathé,Ciss,Senegal,46',1,0
M-2022-52,P-09292,Krépin,Diatta,Senegal,46',1,0
M-2022-52,P-33958,Iliman,Ndiaye,Senegal,46',1,0
M-2022-52,P-88928,Bamba,Dieng,Senegal,46',0,1
M-2022-52,P-45280,Pape,Gueye,Senegal,46',0,1
M-2022-52,P-76835,Pape Matar,Sarr,Senegal,46',0,1
M-2022-52,P-33622,Boulaye,Dia,Senegal,72',1,0
M-2022-52,P-27280,Famara,Diédhiou,Senegal,72',0,1
M-2022-52,P-54506,Ismail,Jakobs,Senegal,84',1,0
M-2022-52,P-86095,Fodé,Ballo-Touré,Senegal,84',0,1
M-2022-53,P-99461,Ante,Budimir,Croatia,106',1,0
M-2022-53,P-93884,Ivan,Perišic,Croatia,106',1,0
M-2022-53,P-31643,Marko,Livaja,Croatia,106',0,1
M-2022-53,P-26942,Mislav,Oršic,Croatia,106',0,1
M-2022-53,P-46461,Bruno,Petkovic,Croatia,62',1,0
M-2022-53,P-99461,Ante,Budimir,Croatia,62',0,1
M-2022-53,P-65182,Andrej,Kramaric,Croatia,68',1,0
M-2022-53,P-89948,Mario,Pašalic,Croatia,68',0,1
M-2022-53,P-07670,Mateo,Kovacic,Croatia,99',1,0
M-2022-53,P-29491,Luka,Modric,Croatia,99',1,0
M-2022-53,P-64353,Lovro,Majer,Croatia,99',0,1
M-2022-53,P-22160,Nikola,Vlašic,Croatia,99',0,1
M-2022-53,P-75751,Hidemasa,Morita,Japan,106',1,0
M-2022-53,P-82447,Ao,Tanaka,Japan,106',0,1
M-2022-53,P-30206,Daizen,Maeda,Japan,64',1,0
M-2022-53,P-26303,Yuto,Nagatomo,Japan,64',1,0
M-2022-53,P-46913,Takuma,Asano,Japan,64',0,1
M-2022-53,P-22633,Kaoru,Mitoma,Japan,64',0,1
M-2022-53,P-62952,Daichi,Kamada,Japan,75',1,0
M-2022-53,P-56398,Hiroki,Sakai,Japan,75',0,1
M-2022-53,P-58907,Ritsu,Doan,Japan,87',1,0
M-2022-53,P-05559,Takumi,Minamino,Japan,87',0,1
M-2022-54,P-55590,Éder,Militão,Brazil,63',1,0
M-2022-54,P-09441,Dani,Alves,Brazil,63',0,1
M-2022-54,P-40137,not applicable,Danilo,Brazil,72',1,0
M-2022-54,P-92812,Vinícius,Júnior,Brazil,72',1,0
M-2022-54,P-14060,not applicable,Bremer,Brazil,72',0,1
M-2022-54,P-70483,Gabriel,Martinelli,Brazil,72',0,1
M-2022-54,P-21531,not applicable,Alisson,Brazil,80',1,0
M-2022-54,P-87008,not applicable,Neymar,Brazil,80',1,0
M-2022-54,P-06446,not applicable,Rodrygo,Brazil,80',0,1
M-2022-54,P-66020,not applicable,Weverton,Brazil,80',0,1
M-2022-54,P-82889,Kim,Jin-su,South Korea,46',1,0
M-2022-54,P-64292,Woo-young,Jung,South Korea,46',1,0
M-2022-54,P-91889,Chul,Hong,South Korea,46',0,1
M-2022-54,P-61172,Son,Jun-ho,South Korea,46',0,1
M-2022-54,P-67516,Hwang,In-beom,South Korea,65',1,0
M-2022-54,P-32599,Paik,Seung-ho,South Korea,65',0,1
M-2022-54,P-93920,Jae-sung,Lee,South Korea,74',1,0
M-2022-54,P-87514,Lee,Kang-in,South Korea,74',0,1
M-2022-54,P-87169,Cho,Gue-sung,South Korea,80',1,0
M-2022-54,P-92710,Hwang,Ui-jo,South Korea,80',0,1
M-2022-55,P-40619,Azzedine,Ounahi,Morocco,120',1,0
M-2022-55,P-00597,Badr,Benoun,Morocco,120',0,1
M-2022-55,P-59033,Sofiane,Boufal,Morocco,66',1,0
M-2022-55,P-21052,Abde,Ezzalzouli,Morocco,66',0,1
M-2022-55,P-23330,Selim,Amallah,Morocco,82',1,0
M-2022-55,P-42517,Youssef,En-Nesyri,Morocco,82',1,0
M-2022-55,P-09614,Noussair,Mazraoui,Morocco,82',1,0
M-2022-55,P-91543,Yahia,Attiyat Allah,Morocco,82',0,1
M-2022-55,P-05216,Walid,Cheddira,Morocco,82',0,1
M-2022-55,P-05265,Abdelhamid,Sabiri,Morocco,82',0,1
M-2022-55,P-47490,Nayef,Aguerd,Morocco,84',1,0
M-2022-55,P-14026,Jawad,El Yamiq,Morocco,84',0,1
M-2022-55,P-68218,Nico,Williams,Spain,118',1,0
M-2022-55,P-81427,Pablo,Sarabia,Spain,118',0,1
M-2022-55,P-09400,Marco,Asensio,Spain,63',1,0
M-2022-55,P-88433,not applicable,Gavi,Spain,63',1,0
M-2022-55,P-29274,Álvaro,Morata,Spain,63',0,1
M-2022-55,P-30405,Carlos,Soler,Spain,63',0,1
M-2022-55,P-31301,Ferran,Torres,Spain,75',1,0
M-2022-55,P-68218,Nico,Williams,Spain,75',0,1
M-2022-55,P-01416,Jordi,Alba,Spain,98',1,0
M-2022-55,P-40007,Dani,Olmo,Spain,98',1,0
M-2022-55,P-49008,Alejandro,Balde,Spain,98',0,1
M-2022-55,P-33854,Ansu,Fati,Spain,98',0,1
M-2022-56,P-17931,João,Félix,Portugal,74',1,0
M-2022-56,P-78787,not applicable,Otávio,Portugal,74',1,0
M-2022-56,P-41647,Gonçalo,Ramos,Portugal,74',1,0
M-2022-56,P-05304,Ricardo,Horta,Portugal,74',0,1
M-2022-56,P-70442,Cristiano,Ronaldo,Portugal,74',0,1
M-2022-56,P-89266,not applicable,Vitinha,Portugal,74',0,1
M-2022-56,P-34205,Bernardo,Silva,Portugal,81',1,0
M-2022-56,P-22983,Rúben,Neves,Portugal,81',0,1
M-2022-56,P-39584,Bruno,Fernandes,Portugal,87',1,0
M-2022-56,P-27349,Rafael,Leão,Portugal,87',0,1
M-2022-56,P-25131,Fabian,Schär,Switzerland,46',1,0
M-2022-56,P-56868,Eray,Cömert,Switzerland,46',0,1
M-2022-56,P-68060,Remo,Freuler,Switzerland,54',1,0
M-2022-56,P-11878,Djibril,Sow,Switzerland,54',1,0
M-2022-56,P-07180,Haris,Seferovic,Switzerland,54',0,1
M-2022-56,P-83560,Denis,Zakaria,Switzerland,54',0,1
M-2022-56,P-85823,Ruben,Vargas,Switzerland,66',1,0
M-2022-56,P-85577,Noah,Okafor,Switzerland,66',0,1
M-2022-56,P-19075,Breel,Embolo,Switzerland,89',1,0
M-2022-56,P-17496,Ardon,Jashari,Switzerland,89',0,1
M-2022-57,P-55590,Éder,Militão,Brazil,106',1,0
M-2022-57,P-05164,Lucas,Paquetá,Brazil,106',1,0
M-2022-57,P-74941,not applicable,Fred,Brazil,106',0,1
M-2022-57,P-97698,Alex,Sandro,Brazil,106',0,1
M-2022-57,P-83169,not applicable,Raphinha,Brazil,56',1,0
M-2022-57,P-37860,not applicable,Antony,Brazil,56',0,1
M-2022-57,P-92812,Vinícius,Júnior,Brazil,64',1,0
M-2022-57,P-06446,not applicable,Rodrygo,Brazil,64',0,1
M-2022-57,P-68016,not applicable,Richarlison,Brazil,84',1,0
M-2022-57,P-15197,not applicable,Pedro,Brazil,84',0,1
M-2022-57,P-07670,Mateo,Kovacic,Croatia,106',1,0
M-2022-57,P-64353,Lovro,Majer,Croatia,106',0,1
M-2022-57,P-84190,Borna,Sosa,Croatia,110',1,0
M-2022-57,P-99461,Ante,Budimir,Croatia,110',0,1
M-2022-57,P-79215,Marcelo,Brozovic,Croatia,114',1,0
M-2022-57,P-26942,Mislav,Oršic,Croatia,114',0,1
M-2022-57,P-65182,Andrej,Kramaric,Croatia,72',1,0
M-2022-57,P-89948,Mario,Pašalic,Croatia,72',1,0
M-2022-57,P-46461,Bruno,Petkovic,Croatia,72',0,1
M-2022-57,P-22160,Nikola,Vlašic,Croatia,72',0,1
M-2022-58,P-84430,Nahuel,Molina,Argentina,106',1,0
M-2022-58,P-91431,Gonzalo,Montiel,Argentina,106',0,1
M-2022-58,P-23070,Lisandro,Martínez,Argentina,112',1,0
M-2022-58,P-42113,Ángel,Di María,Argentina,112',0,1
M-2022-58,P-37314,Rodrigo,De Paul,Argentina,67',1,0
M-2022-58,P-27582,Leandro,Paredes,Argentina,67',0,1
M-2022-58,P-73712,Marcos,Acuña,Argentina,78',1,0
M-2022-58,P-79650,Cristian,Romero,Argentina,78',1,0
M-2022-58,P-29298,Germán,Pezzella,Argentina,78',0,1
M-2022-58,P-35173,Nicolás,Tagliafico,Argentina,78',0,1
M-2022-58,P-19776,Julián,Álvarez,Argentina,82',1,0
M-2022-58,P-81505,Lautaro,Martínez,Argentina,82',0,1
M-2022-58,P-28911,Cody,Gakpo,Netherlands,113',1,0
M-2022-58,P-57903,Noa,Lang,Netherlands,113',0,1
M-2022-58,P-44799,Steven,Bergwijn,Netherlands,46',1,0
M-2022-58,P-55965,Marten,de Roon,Netherlands,46',1,0
M-2022-58,P-10326,Steven,Berghuis,Netherlands,46',0,1
M-2022-58,P-35705,Teun,Koopmeiners,Netherlands,46',0,1
M-2022-58,P-39861,Daley,Blind,Netherlands,64',1,0
M-2022-58,P-64551,Luuk,de Jong,Netherlands,64',0,1
M-2022-58,P-27540,Memphis,Depay,Netherlands,78',1,0
M-2022-58,P-95036,Wout,Weghorst,Netherlands,78',0,1
M-2022-59,P-26068,Romain,Saïss,Morocco,57',1,0
M-2022-59,P-52013,Achraf,Dari,Morocco,57',0,1
M-2022-59,P-23330,Selim,Amallah,Morocco,65',1,0
M-2022-59,P-42517,Youssef,En-Nesyri,Morocco,65',1,0
M-2022-59,P-00597,Badr,Benoun,Morocco,65',0,1
M-2022-59,P-05216,Walid,Cheddira,Morocco,65',0,1
M-2022-59,P-59033,Sofiane,Boufal,Morocco,82',1,0
M-2022-59,P-70715,Hakim,Ziyech,Morocco,82',1,0
M-2022-59,P-48295,Zakaria,Aboukhlal,Morocco,82',0,1
M-2022-59,P-86644,Yahya,Jabrane,Morocco,82',0,1
M-2022-59,P-67578,Raphaël,Guerreiro,Portugal,51',1,0
M-2022-59,P-22983,Rúben,Neves,Portugal,51',1,0
M-2022-59,P-16736,João,Cancelo,Portugal,51',0,1
M-2022-59,P-70442,Cristiano,Ronaldo,Portugal,51',0,1
M-2022-59,P-78787,not applicable,Otávio,Portugal,69',1,0
M-2022-59,P-41647,Gonçalo,Ramos,Portugal,69',1,0
M-2022-59,P-27349,Rafael,Leão,Portugal,69',0,1
M-2022-59,P-89266,not applicable,Vitinha,Portugal,69',0,1
M-2022-59,P-41603,Diogo,Dalot,Portugal,79',1,0
M-2022-59,P-05304,Ricardo,Horta,Portugal,79',0,1
M-2022-60,P-08169,Jordan,Henderson,England,79',1,0
M-2022-60,P-76842,Bukayo,Saka,England,79',1,0
M-2022-60,P-90012,Mason,Mount,England,79',0,1
M-2022-60,P-21553,Raheem,Sterling,England,79',0,1
M-2022-60,P-10501,Phil,Foden,England,85',1,0
M-2022-60,P-59837,Marcus,Rashford,England,85',0,1
M-2022-60,P-92628,John,Stones,England,90'+8',1,0
M-2022-60,P-21153,Jack,Grealish,England,90'+8',0,1
M-2022-60,P-97778,Ousmane,Dembélé,France,79',1,0
M-2022-60,P-06614,Kingsley,Coman,France,79',0,1
M-2022-61,P-27582,Leandro,Paredes,Argentina,62',1,0
M-2022-61,P-23070,Lisandro,Martínez,Argentina,62',0,1
M-2022-61,P-37314,Rodrigo,De Paul,Argentina,74',1,0
M-2022-61,P-19776,Julián,Álvarez,Argentina,74',1,0
M-2022-61,P-28151,Paulo,Dybala,Argentina,74',0,1
M-2022-61,P-40147,Exequiel,Palacios,Argentina,74',0,1
M-2022-61,P-71343,Alexis,Mac Allister,Argentina,86',1,0
M-2022-61,P-84430,Nahuel,Molina,Argentina,86',1,0
M-2022-61,P-92353,Ángel,Correa,Argentina,86',0,1
M-2022-61,P-00652,Juan,Foyth,Argentina,86',0,1
M-2022-61,P-89948,Mario,Pašalic,Croatia,46',1,0
M-2022-61,P-84190,Borna,Sosa,Croatia,46',1,0
M-2022-61,P-26942,Mislav,Oršic,Croatia,46',0,1
M-2022-61,P-22160,Nikola,Vlašic,Croatia,46',0,1
M-2022-61,P-79215,Marcelo,Brozovic,Croatia,50',1,0
M-2022-61,P-46461,Bruno,Petkovic,Croatia,50',0,1
M-2022-61,P-65182,Andrej,Kramaric,Croatia,72',1,0
M-2022-61,P-31643,Marko,Livaja,Croatia,72',0,1
M-2022-61,P-29491,Luka,Modric,Croatia,81',1,0
M-2022-61,P-64353,Lovro,Majer,Croatia,81',0,1
M-2022-62,P-89750,Olivier,Giroud,France,65',1,0
M-2022-62,P-13613,Marcus,Thuram,France,65',0,1
M-2022-62,P-97778,Ousmane,Dembélé,France,78',1,0
M-2022-62,P-92987,Randal,Kolo Muani,France,78',0,1
M-2022-62,P-26068,Romain,Saïss,Morocco,21',1,0
M-2022-62,P-23330,Selim,Amallah,Morocco,21',0,1
M-2022-62,P-09614,Noussair,Mazraoui,Morocco,46',1,0
M-2022-62,P-91543,Yahia,Attiyat Allah,Morocco,46',0,1
M-2022-62,P-59033,Sofiane,Boufal,Morocco,66',1,0
M-2022-62,P-42517,Youssef,En-Nesyri,Morocco,66',1,0
M-2022-62,P-48295,Zakaria,Aboukhlal,Morocco,66',0,1
M-2022-62,P-90423,Abderrazak,Hamdallah,Morocco,66',0,1
M-2022-62,P-23330,Selim,Amallah,Morocco,78',1,0
M-2022-62,P-21052,Abde,Ezzalzouli,Morocco,78',0,1
M-2022-63,P-65182,Andrej,Kramaric,Croatia,61',1,0
M-2022-63,P-22160,Nikola,Vlašic,Croatia,61',0,1
M-2022-63,P-31643,Marko,Livaja,Croatia,66',1,0
M-2022-63,P-64353,Lovro,Majer,Croatia,66',1,0
M-2022-63,P-89948,Mario,Pašalic,Croatia,66',0,1
M-2022-63,P-46461,Bruno,Petkovic,Croatia,66',0,1
M-2022-63,P-26942,Mislav,Oršic,Croatia,90'+5',1,0
M-2022-63,P-86466,Kristijan,Jakic,Croatia,90'+5',0,1
M-2022-63,P-05265,Abdelhamid,Sabiri,Morocco,46',1,0
M-2022-63,P-87409,Ilias,Chair,Morocco,46',0,1
M-2022-63,P-80656,Bilal,El Khannous,Morocco,56',1,0
M-2022-63,P-40619,Azzedine,Ounahi,Morocco,56',0,1
M-2022-63,P-59033,Sofiane,Boufal,Morocco,64',1,0
M-2022-63,P-52013,Achraf,Dari,Morocco,64',1,0
M-2022-63,P-00597,Badr,Benoun,Morocco,64',0,1
M-2022-63,P-94093,Anass,Zaroury,Morocco,64',0,1
M-2022-63,P-14026,Jawad,El Yamiq,Morocco,66',1,0
M-2022-63,P-23330,Selim,Amallah,Morocco,66',0,1
M-2022-64,P-37314,Rodrigo,De Paul,Argentina,102',1,0
M-2022-64,P-19776,Julián,Álvarez,Argentina,102',1,0
M-2022-64,P-81505,Lautaro,Martínez,Argentina,102',0,1
M-2022-64,P-27582,Leandro,Paredes,Argentina,102',0,1
M-2022-64,P-71343,Alexis,Mac Allister,Argentina,116',1,0
M-2022-64,P-29298,Germán,Pezzella,Argentina,116',0,1
M-2022-64,P-35173,Nicolás,Tagliafico,Argentina,120'+1',1,0
M-2022-64,P-28151,Paulo,Dybala,Argentina,120'+1',0,1
M-2022-64,P-42113,Ángel,Di María,Argentina,64',1,0
M-2022-64,P-73712,Marcos,Acuña,Argentina,64',0,1
M-2022-64,P-84430,Nahuel,Molina,Argentina,91',1,0
M-2022-64,P-91431,Gonzalo,Montiel,Argentina,91',0,1
M-2022-64,P-42326,Raphaël,Varane,France,113',1,0
M-2022-64,P-86920,Ibrahima,Konaté,France,113',0,1
M-2022-64,P-78484,Jules,Koundé,France,120'+1',1,0
M-2022-64,P-91324,Axel,Disasi,France,120'+1',0,1
M-2022-64,P-97778,Ousmane,Dembélé,France,41',1,0
M-2022-64,P-89750,Olivier,Giroud,France,41',1,0
M-2022-64,P-92987,Randal,Kolo Muani,France,41',0,1
M-2022-64,P-13613,Marcus,Thuram,France,41',0,1
M-2022-64,P-90908,Antoine,Griezmann,France,71',1,0
M-2022-64,P-09867,Théo,Hernandez,France,71',1,0
M-2022-64,P-80996,Eduardo,Camavinga,France,71',0,1
M-2022-64,P-06614,Kingsley,Coman,France,71',0,1
M-2022-64,P-57401,Adrien,Rabiot,France,96',1,0
M-2022-64,P-23304,Youssouf,Fofana,France,96',0,1
